Lin_reg	Svr_linear	SVR_rbf	Ran_for_reg	KNN	Xg_reg	Dec_tree_reg	Bag_reg	Ransa	Lasso
0.8386375087635707	0.8220061147152645	-0.009247876600402938	0.9007503932340395	0.8620375142852061	0.2983877777548085	0.7326520759493198	0.9347970429532378	-0.20748390651985282	0.8217173281243848
-9.688913130476138e+23	0.2908939817490045	0.1313431617671741	0.901521369654324	0.7533194569008218	0.2983877777548085	0.7326520759493198	0.9349451487743279	-2.253928726903715e+24	0.8410893267629497
-1.6253654743827465e+22	-0.022081663020228293	0.17985222815167223	0.9005158919579492	0.6880623460077432	0.2983877777548085	0.7326520759493198	0.9334172650975779	-3.0772576944170644e+23	0.8106266068730205
